Place_Name,Address,City,Rating,Total_Rati,Latitude,Longitude,Type,Descriptio
Wichita-Sedgwick County Historical Museum,"204 S Main St, Wichita",Wichita,4.70000000000,241,37.68473020000,-97.33786980000,"museum, tourist_attraction, park, art_gallery, point_of_interest, store, establishment","Well- worth one's time!  This gem of a local museum dedicated to the history of the Wichita and its environs in Sedgwick County is well worth the effort to explore.  The volunteer staff is friendly, intelligent, and helpful, the museum store is ideal wit"
Delano Clock Tower,Wichita,Wichita,4.50000000000,22,37.68403490000,-97.34695900000,"point_of_interest, establishment","Ok, I'm not sure why I am being hit up to rate the clock tower at the Douglas roundabout, but ok, here goes... It's a clock, it's always had the right time on it on my way by, it's nice looking and definitely compliments the area in my humble opinion. I"
Chisholm Trail Marker,"199 McLean Blvd, Wichita",Wichita,4.70000000000,12,37.68546890000,-97.34463800000,"point_of_interest, establishment",Too cool! Fairly non-descript marker erected in 1941 that celebrates the Chisolm Trail and all the beef and goods that flowed towards the west.
Towanda Kansas Historical Marker,"Q288+3G, Towanda",Towanda,4.20000000000,10,37.76515400000,-96.98370780000,"point_of_interest, establishment","No TP men?ÇÖs room in none of the 9 stalls. Also, toilet  seats loose slide all over the place. Also, they have not clean the inside of the stall or door walls and what looks like a year worth of unfortunately spittle. They need to take a garden hose and"
Historic Chisholm Trail Mulberry Tree Marker,"1211-1347 W Maple St, Wichita",Wichita,4.30000000000,7,37.68033380000,-97.35569310000,"point_of_interest, establishment","Very small plaque, hardly noticeable while driving to find it."
Mulvane Historical Museum,"300 W Main St, Mulvane",Mulvane,4.70000000000,43,37.47378940000,-97.24624310000,"tourist_attraction, museum, point_of_interest, establishment","This place is great and definitely worth a stop. There are so many wonderful treasures in this museum. The staff is very friendly, and we loved meeting Autumn. She was so nice and a sweetheart.
The caboose was really cool to look around and see inside. T"
Souders Historical Farm Museum,"39925 West 39th St S, Cheney",Cheney,4.90000000000,25,37.61684400000,-97.79978000000,"museum, tourist_attraction, point_of_interest, establishment",A super interesting historical museum that is seemingly in the middle of nowhere. There are many unique and just plain cool antiques and artifacts that you can literally get up close and personal with. I recommend a stop if you are in the area!
Old Town Information,"151 N Rock Island Ave, Wichita",Wichita,4.50000000000,6,37.68768910000,-97.32844990000,"point_of_interest, establishment",I love old town. Its comfortable and easy to walk from shop to shop.
The Lucky Tree,"KS-96, Colwich",Colwich,5.00000000000,23,37.81824520000,-97.50936950000,"point_of_interest, establishment","This tree is awesome in the spring when traveling east as it just keeps getting bigger and bigger, a true testament of time. The tree generates a calming effect as if to testify that the more things change the more they stay the same."
Rose Hill Historical Society,"106 S Main St, Rose Hill",Rose Hill,4.00000000000,4,37.55896450000,-97.13359780000,"museum, point_of_interest, establishment",
Stewart Creek Bridge - 1904,"51st Rd, Udall",Udall,4.70000000000,7,37.38510100000,-97.06062300000,"point_of_interest, establishment",Lovely little bridge. Looks like a decent spot for river fishing.
Augusta Historical Museum,"303 State St, Augusta",Augusta,4.80000000000,33,37.67392150000,-96.97919170000,"museum, tourist_attraction, point_of_interest, establishment","Absolutely fantastic. Really neat information, great staff!

My family visited for the annual tea party and it was exquisite!! I would have paid 2x the price for the tickets for an extra 30 minutes.   ?á???ú so my only complaint about that event was that"
Center of Wichita,"100 E Douglas Ave, Wichita",Wichita,5.00000000000,2,37.68600190000,-97.33817790000,"point_of_interest, establishment",Wichita Toy Run
Old Mill Plaza,"301 N Main St, Newton",Newton,4.80000000000,13,38.04526830000,-97.34526380000,"point_of_interest, establishment","I recently dined here and was thoroughly impressed with the culinary experience. The shrimp was perfectly cooked and seasoned, offering a delightful burst of flavor with each bite. The truffle mac and cheese was a true highlight, rich and creamy with the"
Soldiers and Sailors Monument,"101 E 1st Ave, Hutchinson",Hutchinson,4.00000000000,3,38.05323160000,-97.92988100000,"point_of_interest, establishment","The Soldiers and Sailors Monument in downtown Hutchinson is truly a sight to behold. Standing tall, it serves as a poignant memorial to honor our veterans. The monument is flanked by two large cannons, adding to its majestic presence. At the base, beauti"
Derby Historical Museum,"710 E Market St, Derby",Derby,4.80000000000,16,37.54464540000,-97.26287570000,"tourist_attraction, museum, point_of_interest, establishment",This is a fabulous museum! We were amazed at how much was in here! It's definitely one we will be going back to! The people that work there are wonderful and very knowledgeable! Such a great place!
Salt Discovery Well,"1 Discovery Lp, South Hutchinson",South Hutchinson,4.60000000000,11,38.01373170000,-97.94582960000,"tourist_attraction, point_of_interest, establishment","Learning that salt was discovered in Hutchinson, Kansas was pretty awesome! No wonder it's called the Salt City! How cool is that this obscure little town out in the middle of nowhere is famous for so many things that I didn't even know of!"
Old Whitewater Jail,Whitewater,Whitewater,5.00000000000,3,37.96320030000,-97.15026930000,"point_of_interest, establishment","An old, but well maintained calaboose."
Historic Lecompton,"640 E Woodson Ave, Lecompton",Lecompton,4.70000000000,132,39.04459030000,-95.39210850000,"museum, tourist_attraction, point_of_interest, establishment",This museum is definitely worth your time for a nostalgic trip to the past. From the beautiful and historic Christmas tree displays to all of the artifacts from the wars and time gone past. This museum is a real gem.
Historic Ritchie House,"1116 SE Madison St, Topeka",Topeka,4.30000000000,47,39.04274080000,-95.67197080000,"tourist_attraction, point_of_interest, establishment",Impromptu stop at the Ritchie House and glad we did. It is much less about the actual house and more of the John Ritchie history. Had an hour long lesson from the tour guide with a slideshow providing a deep dive into the many aspects of reform Ritchie a
Old Prairie Town at Ward-Meade Historic Site and Botanical Garden,"124 NW Fillmore St, Topeka",Topeka,4.60000000000,464,39.06346850000,-95.68330760000,"tourist_attraction, park, museum, point_of_interest, establishment","What a lovely little place to walk through a touch of history. Being able to get close to architecture from such a long time ago.

I went during a time when they didn't have the buildings open to walk through them. And there was practically no one there."
Onaga Historical Society,"310 E 2nd St, Onaga",Onaga,4.90000000000,7,39.48898270000,-96.16599090000,"museum, tourist_attraction, point_of_interest, establishment","Wonderful displays of local history, including a full-sized caboose, a one-room schoolhouse, and a settler's cabin. Marvelous way to spend an afternoon."
Constitution Hall State Historic Site,"319 Elmore St, Lecompton",Lecompton,4.60000000000,107,39.04540910000,-95.39473220000,"museum, tourist_attraction, point_of_interest, establishment",One of the best tours I've ever had. The period-costumed docent gave an inspiring 15 minute chat about the events that happened in Lecompton and its effect on the 1860 election and the history of the United States. The first floor has some well-designed
Wamego Historical Museum,"406 4th St, Wamego",Wamego,4.70000000000,30,39.20212950000,-96.30043040000,"museum, tourist_attraction, point_of_interest, establishment","The staff was so friendly and told us a lot about the items in the main room.  One of the volunteers opened all of the display building on site so we could see them (school house, store, cabin, etc)."
Old Jefferson Town,"703 Walnut St, Oskaloosa",Oskaloosa,4.50000000000,10,39.21361420000,-95.30957440000,"tourist_attraction, museum, point_of_interest, establishment","Worth-the-drive destination.    Adults will love the beautifully-simple landscaping with the native grasses, split-rail fences and the views of prairie, lake and sky.   Kids could play forever in the old town setting.  Jefferson County saved a bunch of h"
Shawnee County Historical Society,"1118 SE Madison St, Topeka",Topeka,4.70000000000,3,39.04260680000,-95.67216910000,"museum, tourist_attraction, point_of_interest, establishment",Bob did a great job in teaching us. He?ÇÖs very knowledgeable.
Nemaha County Historical Museum,"113 N 6th St, Seneca",Seneca,4.90000000000,7,39.83612010000,-96.06385490000,"museum, tourist_attraction, point_of_interest, establishment","Very interesting! From the outside you'd never know the inside is full of all kinds of items from the past, some I've never seen before. Knowledgeable people inside to answer questions or give a tour. Enjoyed our visit."
Ward-Meade House,"3878+9V, Topeka",Topeka,4.50000000000,2,39.06341960000,-95.68266660000,"point_of_interest, establishment",Just beautiful and free.
Fort Titus,"640 E Woodson Ave, Lecompton",Lecompton,5.00000000000,2,39.04431600000,-95.39133060000,"point_of_interest, establishment",Nice little park detailing the history of the fort.
Jefferson County Historical Society,"703 Walnut St, Oskaloosa",Oskaloosa,4.40000000000,9,39.21361420000,-95.30957440000,"museum, tourist_attraction, library, point_of_interest, establishment","For a small few building old west town it is simply AMAZING. The caretakers have put so much amazing museum worthy antiques into each building its worth coming to see.
Please find time to go see it if you are in the area!"
The vieux Crossing and the Miltary road,"19466-19886 Oregon Trail Rd, Wamego",Wamego,3.00000000000,1,39.25649260000,-96.25074830000,"point_of_interest, establishment","Not quite sure what to make of this place, since there is barely anything here at all. There are two interesting historical markers describing the crossing and the military road, plus a pavilion over a single picnic table. Barely enough parking for a cou"
"The Lawrence sign, Lawrence, KS","Riverfront at, N 3rd St, Lawrence",Lawrence,5.00000000000,3,38.98721850000,-95.23337270000,"point_of_interest, establishment","If you're a Supernatural fan, you definitely want to stop by!
Jensen Ackles took a picture there a few years before the end of the show ?á???î
It looks smaller on picture than it is in real life though, if you're trying to climb on it, it is really narro"
Wabaunsee County Historical Society & Museum,"227 Missouri Ave, Alma",Alma,4.70000000000,13,39.01264090000,-96.28968370000,"museum, tourist_attraction, point_of_interest, establishment","Great little museum of local history, covering Wabaunsee County from its frontier days. Lots and lots of exhibits spread out through the building.

When I visited in July 2022, the museum was undergoing some minor renovations in part of the building. Not"
