Place_Name,City,Latitude,Longitude,State
The Flag Our Fathers Saved,Salina,38.8341622,-97.6026792,Kansas
The Flag Our Fathers Saved,Salina,38.8341622,-97.6026792,Kansas
The Flag Our Fathers Saved,Salina,38.8341622,-97.6026792,Kansas
The Flag Our Fathers Saved,Salina,38.8341622,-97.6026792,Kansas
The Geographic Center -Kansas Historical Marker,Lebanon,39.7845563,-98.5676773,Kansas
The Geographic Center -Kansas Historical Marker,Lebanon,39.7845563,-98.5676773,Kansas
The Geographic Center -Kansas Historical Marker,Lebanon,39.7845563,-98.5676773,Kansas
The Geographic Center -Kansas Historical Marker,Lebanon,39.7845563,-98.5676773,Kansas
The Geographic Center of the United States,Lebanon,39.8283459,-98.5794797,Kansas
The Geographic Center of the United States,Lebanon,39.8283459,-98.5794797,Kansas
The Geographic Center of the United States,Lebanon,39.8283459,-98.5794797,Kansas
The Humboldt Thunderbolt,Humboldt,37.753943,-95.415226,Kansas
The Humboldt Thunderbolt,Humboldt,37.753943,-95.415226,Kansas
The Humboldt Thunderbolt,Humboldt,37.753943,-95.415226,Kansas
The Humboldt Thunderbolt,Humboldt,37.753943,-95.415226,Kansas
The Humboldt Thunderbolt,Humboldt,37.753943,-95.415226,Kansas
The Humboldt Thunderbolt,Humboldt,37.753943,-95.415226,Kansas
The Landmark Inn,Oberlin,39.8191337,-100.5292684,Kansas
The Lane Trail,Sabetha,39.9234714,-95.7888112,Kansas
"The Lawrence sign, Lawrence, KS",Lawrence,38.9872185,-95.2333727,Kansas
"The Lawrence sign, Lawrence, KS",Lawrence,38.9872185,-95.2333727,Kansas
"The Lawrence sign, Lawrence, KS",Lawrence,38.9872185,-95.2333727,Kansas
The Logan House,Russell Springs,38.9129294,-101.1724848,Kansas
The Lucky Tree,Colwich,37.8182452,-97.5093695,Kansas
The Memory Bank and Wallace Trading Company,Wallace,38.9133139,-101.5916122,Kansas
The Memory Bank and Wallace Trading Company,Wallace,38.9133139,-101.5916122,Kansas
The Memory Bank and Wallace Trading Company,Wallace,38.9133139,-101.5916122,Kansas
The Mormon Trail South Fork Historical Marker,Junction City,39.0379154,-96.7655388,Kansas
The Mormon Trail South Fork Historical Marker,Junction City,39.0379154,-96.7655388,Kansas
The Mormon Trail South Fork Historical Marker,Junction City,39.0379154,-96.7655388,Kansas
The Mormon Trail South Fork Historical Marker,Junction City,39.0379154,-96.7655388,Kansas
The Mormon Trail South Fork Historical Marker,Junction City,39.0379154,-96.7655388,Kansas
The Mormon Trail South Fork Historical Marker,Junction City,39.0379154,-96.7655388,Kansas
The Mormon Trail South Fork Historical Marker,Junction City,39.0379154,-96.7655388,Kansas
The Old Baptist Mission or Wea Mission Site,Paola,38.5665705,-94.8483638,Kansas
The Old Jefferson Mercantile,Independence,37.1094176,-95.7624071,Kansas
The Old Jefferson Mercantile,Independence,37.1094176,-95.7624071,Kansas
The Old Jefferson Mercantile,Independence,37.1094176,-95.7624071,Kansas
The Pioneer Family,Victoria,38.8571332,-99.1514786,Kansas
The Pioneer Family,Victoria,38.8571332,-99.1514786,Kansas
The Pioneer Family,Victoria,38.8571332,-99.1514786,Kansas
The Pioneer Family,Victoria,38.8571332,-99.1514786,Kansas
The Post Rock Museum,La Crosse,38.5245774,-99.3120843,Kansas
The Post Rock Museum,La Crosse,38.5245774,-99.3120843,Kansas
The Spencer House Bed and Breakfast,St Francis,39.7722882,-101.8008812,Kansas
The vieux Crossing and the Miltary road,Wamego,39.2564926,-96.2507483,Kansas
The vieux Crossing and the Miltary road,Wamego,39.2564926,-96.2507483,Kansas
The vieux Crossing and the Miltary road,Wamego,39.2564926,-96.2507483,Kansas
The vieux Crossing and the Miltary road,Wamego,39.2564926,-96.2507483,Kansas
The vieux Crossing and the Miltary road,Wamego,39.2564926,-96.2507483,Kansas
The vieux Crossing and the Miltary road,Wamego,39.2564926,-96.2507483,Kansas
They Also Ran Gallery,Norton,39.8292591,-99.889272,Kansas
They Also Ran Gallery,Norton,39.8292591,-99.889272,Kansas
They Also Ran Gallery,Norton,39.8292591,-99.889272,Kansas
Thompson-Wohlschlegel Round Barn,Harper,37.2758347,-97.9677736,Kansas
Thompson-Wohlschlegel Round Barn,Harper,37.2758347,-97.9677736,Kansas
Tommy Young Ranch,Syracuse,38.019803,-101.753951,Kansas
Tommy Young Ranch,Syracuse,38.019803,-101.753951,Kansas
Tonganoxie Historical Society and Museum,Tonganoxie,39.1054415,-95.0965412,Kansas
Tonganoxie Historical Society and Museum,Tonganoxie,39.1054415,-95.0965412,Kansas
Tonganoxie Historical Society and Museum,Tonganoxie,39.1054415,-95.0965412,Kansas
Tonganoxie Historical Society and Museum,Tonganoxie,39.1054415,-95.0965412,Kansas
Tonganoxie Historical Society and Museum,Tonganoxie,39.1054415,-95.0965412,Kansas
Tonganoxie Historical Society and Museum,Tonganoxie,39.1054415,-95.0965412,Kansas
Topeka Pioneer Memorial Plaque,Topeka,39.0548485,-95.7324902,Kansas
Towanda Area Historical Museum,Towanda,37.7955768,-97.0029001,Kansas
Towanda Kansas Historical Marker,Towanda,37.765154,-96.9837078,Kansas
Towanda Kansas Historical Marker,Towanda,37.765154,-96.9837078,Kansas
Towanda Kansas Historical Marker,Towanda,37.765154,-96.9837078,Kansas
Trail City Bed & Breakfast,Coolidge,38.0417595,-102.0114047,Kansas
Trego County Historical Society Museum,WaKeeney,39.024872,-99.8712702,Kansas
Trego County Historical Society Museum,WaKeeney,39.024872,-99.8712702,Kansas
Trego County Historical Society Museum,WaKeeney,39.024872,-99.8712702,Kansas
Trego County Historical Society Museum,WaKeeney,39.024872,-99.8712702,Kansas
Trego County Historical Society Museum,WaKeeney,39.024872,-99.8712702,Kansas
Triple+ R.R. bridges,Scandia,39.787118,-97.790845,Kansas
Triple+ R.R. bridges,Scandia,39.787118,-97.790845,Kansas
Twin Mounds,Brookville,38.8098712,-97.8519902,Kansas
Twin Mounds,Brookville,38.8098712,-97.8519902,Kansas
Twin Mounds,Brookville,38.8098712,-97.8519902,Kansas
Twin Mounds,Brookville,38.8098712,-97.8519902,Kansas
Twin Mounds,Brookville,38.8098712,-97.8519902,Kansas
Twin Mounds,Waldo,39.2804701,-98.7948155,Kansas
Twin Mounds,Waldo,39.2804701,-98.7948155,Kansas
Twin Mounds,Waldo,39.2804701,-98.7948155,Kansas
Twin Mounds,Waldo,39.2804701,-98.7948155,Kansas
Twin Mounds,Westfall,38.8784851,-98.0928972,Kansas
Twin Mounds,Westfall,38.8784851,-98.0928972,Kansas
Twin Mounds,Westfall,38.8784851,-98.0928972,Kansas
Twin Mounds,Westfall,38.8784851,-98.0928972,Kansas
Valley Center Historical Museum,Valley Center,37.8328509,-97.3718137,Kansas
Valley Center Historical Museum,Valley Center,37.8328509,-97.3718137,Kansas
Valley Falls Historical Society,Valley Falls,39.3462669,-95.4565807,Kansas
Vernon Filley Art Museum,Pratt,37.642186,-98.7412234,Kansas
Vernon Filley Art Museum,Pratt,37.642186,-98.7412234,Kansas
Vernon Filley Art Museum,Pratt,37.642186,-98.7412234,Kansas
Vernon Filley Art Museum,Pratt,37.642186,-98.7412234,Kansas
Vernon Filley Art Museum,Pratt,37.642186,-98.7412234,Kansas
Vieux Crossing Cemetery and Historical Marker,Louisville,39.255884,-96.246578,Kansas
Vieux Crossing Cemetery and Historical Marker,Louisville,39.255884,-96.246578,Kansas
Vieux Crossing Cemetery and Historical Marker,Louisville,39.255884,-96.246578,Kansas
Votaw Colony Memorial,Coffeyville,37.065164,-95.605607,Kansas
Votaw Colony Memorial,Coffeyville,37.065164,-95.605607,Kansas
WELLSVILLE HISTORICAL SOCIETY,Wellsville,38.7197679,-95.0821299,Kansas
Wabaunsee County Historical Society & Museum,Alma,39.0126409,-96.2896837,Kansas
Wabaunsee County Historical Society & Museum,Alma,39.0126409,-96.2896837,Kansas
Wabaunsee County Historical Society & Museum,Alma,39.0126409,-96.2896837,Kansas
Wabaunsee County Historical Society & Museum,Alma,39.0126409,-96.2896837,Kansas
Wabaunsee County Historical Society & Museum,Alma,39.0126409,-96.2896837,Kansas
Wabaunsee County Historical Society & Museum,Alma,39.0126409,-96.2896837,Kansas
Waconda Springs Historical Marker,Cawker City,39.5212041,-98.3845938,Kansas
Waconda Springs Historical Marker,Cawker City,39.5212041,-98.3845938,Kansas
Waconda Springs Historical Marker,Cawker City,39.5212041,-98.3845938,Kansas
Waconda Springs Historical Marker,Cawker City,39.5212041,-98.3845938,Kansas
Wagon Bed Spring,Sullivan,37.3983562,-101.3707193,Kansas
Wagon Bed Spring,Sullivan,37.3983562,-101.3707193,Kansas
Wagon Bed Spring,Sullivan,37.3983562,-101.3707193,Kansas
Wagon Bed Spring,Sullivan,37.3983562,-101.3707193,Kansas
Wakarusa River Valley Heritage Museum,Lawrence,38.9095241,-95.3699687,Kansas
Wakarusa River Valley Heritage Museum,Lawrence,38.9095241,-95.3699687,Kansas
Wakarusa River Valley Heritage Museum,Lawrence,38.9095241,-95.3699687,Kansas
Wakarusa River Valley Heritage Museum,Lawrence,38.9095241,-95.3699687,Kansas
Waldron Kansas Cemetery,Waldron,37.0054981,-98.1649867,Kansas
Waldron Kansas Cemetery,Waldron,37.0054981,-98.1649867,Kansas
Walnut Creek Bridge,Valley Falls,39.355183,-95.4585377,Kansas
Walnut Creek Bridge,Valley Falls,39.355183,-95.4585377,Kansas
Walronds Stockade,Bethany,39.546953,-98.6923997,Kansas
Walronds Stockade,Bethany,39.546953,-98.6923997,Kansas
Walronds Stockade,Bethany,39.546953,-98.6923997,Kansas
Walronds Stockade,Bethany,39.546953,-98.6923997,Kansas
Walter Johnson Birthplace Memorial,Humboldt,37.8492399,-95.4551614,Kansas
Wamego Historical Museum,Wamego,39.2021295,-96.3004304,Kansas
Wamego Historical Museum,Wamego,39.2021295,-96.3004304,Kansas
Wamego Historical Museum,Wamego,39.2021295,-96.3004304,Kansas
Wamego Historical Museum,Wamego,39.2021295,-96.3004304,Kansas
Wamego Historical Museum,Wamego,39.2021295,-96.3004304,Kansas
Wamego Historical Museum,Wamego,39.2021295,-96.3004304,Kansas
Ward-Meade House,Topeka,39.0634196,-95.6826666,Kansas
Ward-Meade House,Topeka,39.0634196,-95.6826666,Kansas
Ward-Meade House,Topeka,39.0634196,-95.6826666,Kansas
Ward-Meade House,Topeka,39.0634196,-95.6826666,Kansas
Washington County Historical,Washington,39.8177782,-97.0496887,Kansas
Washington County Historical,Washington,39.8177782,-97.0496887,Kansas
Waterville Opera House,Waterville,39.6916565,-96.7474501,Kansas
Waterville Opera House,Waterville,39.6916565,-96.7474501,Kansas
Watkins Community Museum-History,Lawrence,38.96397,-95.2361108,Kansas
Watkins Community Museum-History,Lawrence,38.96397,-95.2361108,Kansas
Webster State Park,Stockton,39.421989,-99.4342088,Kansas
Webster State Park,Stockton,39.421989,-99.4342088,Kansas
Webster State Park,Stockton,39.421989,-99.4342088,Kansas
Welcome to The Flint Hills Sign,Junction City,39.0616799,-96.7204732,Kansas
Welcome to The Flint Hills Sign,Junction City,39.0616799,-96.7204732,Kansas
Welcome to The Flint Hills Sign,Junction City,39.0616799,-96.7204732,Kansas
Welcome to The Flint Hills Sign,Junction City,39.0616799,-96.7204732,Kansas
Welcome to The Flint Hills Sign,Junction City,39.0616799,-96.7204732,Kansas
Welcome to The Flint Hills Sign,Junction City,39.0616799,-96.7204732,Kansas
Welcome to The Flint Hills Sign,Junction City,39.0616799,-96.7204732,Kansas
West Bound Rest Area,Grainfield,39.0999676,-100.4260929,Kansas
West Bound Rest Area,Grainfield,39.0999676,-100.4260929,Kansas
Western Vista Historic Byway,Elkader,38.735658,-100.8688504,Kansas
Western Vista Historic Byway,Elkader,38.735658,-100.8688504,Kansas
Western Vista Historic Byway,Elkader,38.735658,-100.8688504,Kansas
Western Vista Historic Byway,Elkader,38.735658,-100.8688504,Kansas
Western Vista Historic Byway,Elkader,38.735658,-100.8688504,Kansas
"Western Vistas Historic Byway, Kansas",Wallace,38.9103372,-101.5829642,Kansas
"Western Vistas Historic Byway, Kansas",Wallace,38.9103372,-101.5829642,Kansas
"Western Vistas Historic Byway, Kansas",Wallace,38.9103372,-101.5829642,Kansas
"Western Vistas Historic Byway, Kansas",Wallace,38.9103372,-101.5829642,Kansas
"Western Vistas Historic Byway, Kansas",Wallace,38.9103372,-101.5829642,Kansas
"Western Vistas Historic Byway, Kansas",Wallace,38.9103372,-101.5829642,Kansas
Wetmore Calaboose,Wetmore,39.6326248,-95.8131997,Kansas
Wetmore Calaboose,Wetmore,39.6326248,-95.8131997,Kansas
White Cross Hill,Smolan,38.6669565,-97.691632,Kansas
White Cross Hill,Smolan,38.6669565,-97.691632,Kansas
White Cross Hill,Smolan,38.6669565,-97.691632,Kansas
Wichita County Historical Society,Leoti,38.4827253,-101.3577372,Kansas
Wichita County Historical Society,Leoti,38.4827253,-101.3577372,Kansas
Wichita-Sedgwick County Historical Museum,Wichita,37.6847302,-97.3378698,Kansas
Wichita-Sedgwick County Historical Museum,Wichita,37.6847302,-97.3378698,Kansas
Wichita-Sedgwick County Historical Museum,Wichita,37.6847302,-97.3378698,Kansas
Wichita-Sedgwick County Historical Museum,Wichita,37.6847302,-97.3378698,Kansas
Wichita-Sedgwick County Historical Museum,Wichita,37.6847302,-97.3378698,Kansas
Wilbur Chapman Monument,White Cloud,39.9776581,-95.2960603,Kansas
Wilbur Chapman Monument,White Cloud,39.9776581,-95.2960603,Kansas
William Allen White Historic,Emporia,38.4096192,-96.1753485,Kansas
William Allen White Historic,Emporia,38.4096192,-96.1753485,Kansas
William Allen White Historic,Emporia,38.4096192,-96.1753485,Kansas
William Allen White Historic,Emporia,38.4096192,-96.1753485,Kansas
William Allen White Historic,Emporia,38.4096192,-96.1753485,Kansas
William J Harkleroad Memorial Point,Ellis,38.9449203,-99.5652009,Kansas
William J Harkleroad Memorial Point,Ellis,38.9449203,-99.5652009,Kansas
William J Harkleroad Memorial Point,Ellis,38.9449203,-99.5652009,Kansas
William J Harkleroad Memorial Point,Ellis,38.9449203,-99.5652009,Kansas
William J Harkleroad Memorial Point,Ellis,38.9449203,-99.5652009,Kansas
William Mills House,Osawatomie,38.503283,-94.942056,Kansas
William Mills House,Osawatomie,38.503283,-94.942056,Kansas
William Mills House,Osawatomie,38.503283,-94.942056,Kansas
William Mills House,Osawatomie,38.503283,-94.942056,Kansas
William Mills House,Osawatomie,38.503283,-94.942056,Kansas
Wilson County Historic Clock Tower,Fredonia,37.5348168,-95.8272437,Kansas
Wilson County Historical Society,Fredonia,37.5343815,-95.8262966,Kansas
Wilson County Historical Society,Fredonia,37.5343815,-95.8262966,Kansas
Wilson County Historical Society,Fredonia,37.5343815,-95.8262966,Kansas
Wilson County Historical Society,Fredonia,37.5343815,-95.8262966,Kansas
Wilson County Historical Society,Fredonia,37.5343815,-95.8262966,Kansas
Wilson County Historical Society,Fredonia,37.5343815,-95.8262966,Kansas
Wilson County Historical Society,Fredonia,37.5343815,-95.8262966,Kansas
Wilson County Historical Society,Fredonia,37.5343815,-95.8262966,Kansas
Wineglass Ramps,New Albany,37.5691289,-95.9381855,Kansas
World War I Memorial Arch,St Marys,39.1912011,-96.0613208,Kansas
World War I Memorial Arch,St Marys,39.1912011,-96.0613208,Kansas
World's Largest Ball of Twine,Cawker City,39.5092526,-98.4336916,Kansas
World's Largest Easel,Goodland,39.3379373,-101.7048227,Kansas
World's Largest Easel,Goodland,39.3379373,-101.7048227,Kansas
World's Largest Easel,Goodland,39.3379373,-101.7048227,Kansas
Wright Round Barn,Marysville,39.7845102,-96.7066267,Kansas
Wright Round Barn,Marysville,39.7845102,-96.7066267,Kansas
Wright Round Barn,Marysville,39.7845102,-96.7066267,Kansas
Ye Old Mill,Hutchinson,38.0765718,-97.9271651,Kansas
Ye Old Mill,Hutchinson,38.0765718,-97.9271651,Kansas
Ye Old Mill,Hutchinson,38.0765718,-97.9271651,Kansas
Zebulon Pike Monument,Delphos,39.2667587,-97.851222,Kansas
Zebulon Pike Monument,Delphos,39.2667587,-97.851222,Kansas
Zebulon Pike Monument,Delphos,39.2667587,-97.851222,Kansas
Zebulon Pike Monument,Delphos,39.2667587,-97.851222,Kansas
former AT&SF Train Depot,Alden,38.2424523,-98.311047,Kansas
former AT&SF Train Depot,Hugoton,37.1720366,-101.3420197,Kansas
former AT&SF Train Depot,Hugoton,37.1720366,-101.3420197,Kansas
former AT&SF Train Depot,Hugoton,37.1720366,-101.3420197,Kansas
former AT&SF Train Depot,Hugoton,37.1720366,-101.3420197,Kansas
former AT&SF Train Depot,Hugoton,37.1720366,-101.3420197,Kansas
former AT&SF Train Depot,Hugoton,37.1720366,-101.3420197,Kansas
former AT&SF Train Depot,Kingman,37.6416537,-98.1117771,Kansas
former AT&SF Train Depot,Kingman,37.6416537,-98.1117771,Kansas
former AT&SF Train Depot,Pawnee Rock,38.2650666,-98.9814583,Kansas
former AT&SF Train Depot,Pawnee Rock,38.2650666,-98.9814583,Kansas
former AT&SF Train Depot,Pawnee Rock,38.2650666,-98.9814583,Kansas
former AT&SF Train Depot,Pawnee Rock,38.2650666,-98.9814583,Kansas
former AT&SF Train Depot,Pawnee Rock,38.2650666,-98.9814583,Kansas
former AT&SF Train Depot,Sterling,38.2074474,-98.2075165,Kansas
