name,city,longitude,latitude
Mariadahl Cemetery,Oostburg,-96.61950199,39.428922
Pen well - Gabel Cemetery and Mausoleum,Topeka,-95.72248299,39.061945
Newman Cemetery,Perry,-95.48303099,39.088055
Nortonville Cemetery,Nortonville,-95.33740606,39.41332127
Latimer Cemetery,Herington,-96.85817099,38.754557
Saint Lawrence Cemetery,Neosho Rapids,-95.97061796,38.37699346
Kelso Cemetery,Council Grove,-96.57156199,38.749751
Worden Cemetery,Baldwin City,-95.32653699,38.78194
Kimberlin Cemetery,Everest,-95.39656499,39.710996
Elmdale Cemetery,Elmdale,-96.66343063,38.37779359
Fourmile Cemetery,Bern,-95.95686899,39.985806
Rock Creek Cemetery,Edgerton,-95.01555799,38.709831
Neuchatel Cemetery,Onaga,-96.20223929,39.5685807
Dunkard Cemetery,Morrill,-95.68416799,39.899453
Rosean Cemetery,Emporia,-96.14650665,38.5347003
Prairie Home Cemetery,La Cygne,-94.84371588,38.30954421
Union Cemetery,Osage City,-95.83972317,38.65256346
Fanning Cemetery,Troy,-95.15330469,39.83424414
Frank Cemetery,Paola,-94.80061499,38.499145
Miami Cemetery,Paola,-94.70572799,38.526829
Saint Mary's Cemetery,Seneca,-96.09790299,39.886698
Laid Cemetery,Junction City,-96.962512,39.103053
Hodges Cemetery,Paola,-94.78745999,38.595568
Coal Creek Cemetery,Valley Falls,-95.45902993,39.40604753
Osawatomie Cemetery,Paola,-94.93756214,38.53581251
Mount Nebo Cemetery,Osawatomie,-94.91919464,38.45288091
Cornelison Cemetery,Hiawatha,-95.54853392,39.97531183
Zion Cemetery,Tecumseh,-95.54699399,38.986455
Little Cross Creek Cemetery,Delia,-95.98440499,39.36504
Pleasant Ridge Cemetery,Olpe,-96.18166299,38.260295
Rock Creek Cemetery,Overbrook,-95.45668199,38.849185
Lancaster Cemetery,Lancaster,-95.30626733,39.56650993
Pleasant View Cemetery,Waverly,-95.52722499,38.425836
Danish Cemetery,Lyndon,-95.63825299,38.57235
Hays Cemetery,Pleasanton,-94.62412199,38.24808
Cottage Hill Cemetery,Waterville,-96.75543199,39.59515
Fox Cemetery,Onega,-96.323145,39.421206
Saint John Cemetery,Greeley,-95.12568799,38.354668
Comet Cemetery,Sabetha,-95.73402284,39.75437466
Iola Cemetery,Highland,-95.18965799,39.841698
Alpine Cemetery,Lebo,-95.77540604,38.5050389
Green Valley Cemetery,Osawatomie,-95.04734299,38.47014781
Saint Joseph Cemetery,Olpe,-96.16280999,38.266726
Old Huron Cemetery,Lancaster,-95.35881499,39.60561
Duluth Cemetery,Onega,-96.23087499,39.524437
Olson Cemetery,Junction City,-96.70278399,38.909168
Overbrook Cemetery,Overbrook,-95.5479805,38.77491612
Hesper Friends Cemetery,Eudora,-95.06267246,38.89823168
Rebekah Independent Order of Odd Fellows Home Cemetery,Manhattan,-96.65619199,39.153431
Cashman Cemetery,Louisburg,-94.66203999,38.592078
Howard Cemetery,Rantoul,-95.11635899,38.58723499
Rose Hill Cemetery,Valley Falls,-95.46187699,39.332397
Pleasant View Cemetery,Blue Mound,-95.01740399,38.095099
Franklin Cemetery,Rossville,-95.97979612,39.20174215
Highland Cemetery,Wilsey,-96.672279,38.667719
Mount Hope Cemetery,Topeka,-95.73796831,39.03954831
Memorial Park Cemetery,Lawrence,-95.21552699,38.955281
Dunlap Cemetery,Council Grove,-96.35416699,38.57917699
Rapp Cemetery,Osage City,-95.91304499,38.653064
Twin Mounds Cemetery,Overbrook,-95.481716,38.869354
Mount Vernon Cemetery,Atchison,-95.14357999,39.538886
Sunny Slope Cemetery,Blue Mound,-95.01508799,38.095195
Star Cemetery,Westphalia,-95.59036799,38.227238
Albany Cemetery,Sabetha,-95.800634,39.94249
Bitner Cemetery,Denton,-95.24650599,39.744016
Fisher Cemetery,Pleasanton,-94.75006399,38.20407
Saint Mary's Cemetery,Valley Falls,-95.446751,39.343889
Wabaunsee Cemetery,Wamego,-96.32515315,39.15135384
Antioch Cemetery,Frankfort,-96.52778899,39.638332
Ogden Cemetery,Ogden,-96.71072543,39.12244209
Richland Cemetery,Overbrook,-95.52002099,38.876445
Keene Cemetery,Maple Hill,-96.00544115,38.96507043
Bethel Cemetery,Topeka,-95.58664599,39.008612
Czech - Moravian Cemetery,Rossville,-95.93815927,39.21627255
Mulberry Cemetery,Corning,-96.20166799,39.631051
Cedar Hill Cemetery,Westmoreland,-96.46328599,39.562096
Clinton Cemetery,Lawrence,-95.41080899,38.913614
Old Fairview Cemetery,Fairview,-95.69494299,39.855021
Saint Teresa Cemetery,Westphalia,-95.49826421,38.18770623
Logue Cemetery,Leroy,-95.536854,38.073706
Somervell Cemetery,Wakarusa,-95.749706,38.918336
Altamont Cemetery,Leroy,-95.54630099,38.153515
University of Kansas - Lawrence Campus Pioneer Cemetery,Lawrence,-95.26176169,38.9526082
Curry Cemetery,Mound City,-94.86107599,38.100586
Eudora Cemetery,Eudora,-95.08941399,38.94556
Linn City Cemetery,Linn,-97.08686399,39.653177
Wesley Chapel Cemetery,Mound City,-94.90740939,38.1900329
Sabetha Cemetery,Sabetha,-95.78989635,39.90110137
Proctor Cemetery,Frankfort,-96.54756799,39.578673
Highland Cemetery,Junction City,-96.84195399,39.013887
Saint Joseph's Catholic Cemetery,Manhattan,-96.640961,39.051829
Saint Johns Cemetery,Randolph,-96.84915299,39.481297
Courter - Ritchey Cemetery,Troy,-95.04080999,39.819756
Pleasant Valley Cemetery,Paola,-95.04268035,38.62233869
Emmanuel Cemetery,Berryton,-95.57424885,38.97202393
Chicago Mound Cemetery,Neosho Rapids,-96.06138099,38.347794
Oneida Cemetery,Seneca,-95.94833927,39.86348955
Fairview Cemetery,Goff,-95.93813199,39.682826
Morrison Cemetery,Frankfort,-96.35302699,39.712499
Saint Leo's Catholic Cemetery,Horton,-95.48898642,39.6663744
Garnett Cemetery,Garnett,-95.22747123,38.2960259
Saint Johns Cemetery,Junction City,-96.96212199,39.074393
Polly Creek Cemetery,Belvue,-96.23095,39.273983
Evergreen Cemetery,Bremen,-96.76974499,39.820558
Denton Cemetery,Denton,-95.28414199,39.72609056
Maplewood Cemetery,Emporia,-96.20073482,38.4200816
Oakwood Cemetery,Osawatomie,-94.95034264,38.5025
Bazaar Cemetery,Cottonwood Falls,-96.54570599,38.271717
Maple Grove Cemetery,Effingham,-95.36001699,39.550337
Fontana Cemetery,Fontana,-94.84462535,38.43165444
Montgomery Cemetery,Cedar Point,-96.83664899,38.319417
Hyatt Cemetery,Garnett,-95.29719899,38.227523
Mount Hope Cemetery,Neosho Rapids,-95.97231928,38.37724664
Forest Grove Cemetery,Effingham,-95.41711699,39.580857
Holton Cemetery,Holton,-95.7585712,39.46162948
Brown Cemetery,Osawatomie,-94.95666699,38.498056
Lone Elm Cemetery,Lone Elm,-95.24186699,38.088283
Osage City Cemetery,Osage City,-95.83612699,38.652574
Wilsey Cemetery,Wilsey,-96.6885412,38.63880247
Hunter Cemetery,Emporia,-96.06054799,38.412236
Saint Paul Cemetery,Palmer,-97.14683899,39.638651
Somerset Cemetery,Paola,-94.78079299,38.607235
Ozawkie Cemetery,Ozawkie,-95.43310861,39.22253028
Cummings Cemetery,Atchison,-95.11261899,39.624133
America City Cemetery,Corning,-96.04296699,39.572438
Steward Cemetery,Hoyt,-95.63664699,39.231109
Silver Cliff Cemetery,Hollenberg,-97.034242,39.959117
Allen Cemetery,Allen,-96.16145599,38.65201752
Hartford Cemetery,Hartford,-95.95276799,38.28974
Pleasant Hill Cemetery,Burlington,-95.64808595,38.16930051
Delia Cemetery,Delia,-95.96055099,39.26041
Mount Calvary Cemetery,Ottawa,-95.251192,38.622396
Wea Community Cemetery,Bucyrus,-94.66508599,38.714803
Park Cemetery,Mound City,-94.85718599,38.138362
Mount Pleasant Cemetery,Williamsburg,-95.37902499,38.539876
Shaw Cemetery,Mound City,-94.86996499,38.109475
Malvern Cemetery,Malvern,-95.655262,38.505846
West Scipio Cemetery,Richmond,-95.26636399,38.36863
Sway Back Cemetery,Pleasanton,-94.679212,38.286713
Mount Hope Cemetery,Hiawatha,-95.51581499,39.849726
Frost Cemetery,Emporia,-96.20187599,38.557108
Saint Bridget Cemetery,Axtell,-96.257383,39.95711
Dover Cemetery,Topeka,-95.93629199,38.957711
Bern Cemetery,Bern,-95.97802987,39.96344315
Wetzel Cemetery,Junction City,-96.765285,38.945
Oak Hill Cemetery,Atchison,-95.14405899,39.563158
Security Benefit Association Cemetery,Topeka,-95.76104878,39.06313049
Hebron Lutheran Church Cemetery,Burdick,-96.87326737,38.57381656
Shipsee Cemetery,Mayetta,-95.85026499,39.303885
Mount Zion Cemetery,Kincaid,-95.18668299,38.104423
Mont Ida Cemetery,Welda,-95.36958699,38.206498
Valley Brook Cemetery,Overbrook,-95.56470299,38.723618
Burrell Cemetery,Troy,-95.19546599,39.784109
Bushong Cemetery,Allen,-96.24321999,38.636363
Stanton Cemetery,Osawatomie,-95.05944399,38.5425
Rose Hill Cemetery,Randolph,-96.71723499,39.514998
Fairview Cemetery,Atchison,-95.16163499,39.423887
Calvary Cemetery,Burlington,-95.77415299,38.187522
Saint Bernards Cemetery,Haddam,-97.26642799,39.741556
Miami County Poor Farm Cemetery,Paola,-94.91930175,38.59434203
Larkinburg Cemetery,Holton,-95.57067117,39.47967898
Sprading Cemetery,Greenleaf,-96.993456,39.704528
Saint Patricks Cemetery,Manhattan,-96.50208999,39.20418
Zion Cemetery,Clyde,-97.33572699,39.698151
Milford Cemetery,Milford,-96.90481599,39.18304191
Swedish Mission Cemetery,Herington,-96.89406399,38.56495
Cadmus Cemetery,Parker,-94.89994795,38.36994504
North Elm Cemetery,Home,-96.53265999,39.942757
Bowman and Adgate Cemetery,Lebo,-95.80358216,38.30387601
Onega Cemetery,Onega,-96.17645328,39.50853836
Wolf River Cemetery,Troy,-95.22017099,39.812755
Strawn Cemetery,Hartford,-95.87648138,38.26734136
Highland Cemetery,Lyndon,-95.70986199,38.710399
Sacred Heart Cemetery,Emporia,-96.14236699,38.393071
Effingham Cemetery,Effingham,-95.39720112,39.51504836
Mount Calvery Cemetery,Saint Mary's,-96.04609699,39.201659
Fairfield Cemetery,Morrowville,-97.23718899,39.784359
Oakwood Cemetery,Centerville,-95.03942699,38.160456
South Cedar Cemetery,Hoyt,-95.62688499,39.328788
Muscotah Cemetery,Muscotah,-95.51257375,39.55378121
Hamlin Cemetery,Hiawatha,-95.62914637,39.92056541
Mount Calvary Cemetery,Scranton,-95.70539399,38.752564
Bethel Cemetery,Westphalia,-95.47970767,38.27328951
Corning Cemetery,Corning,-96.03166399,39.66333
Sapp Cemetery,Kickapoo,-95.02357699,39.443053
Woodlawn Cemetery,Sabetha,-95.86380299,39.790431
Green Valley Cemetery,Pleasanton,-94.70990699,38.217916
Scotts Valley Cemetery,Paola,-94.93792099,38.652233
Saint Mary's Cemetery,Louisburg,-94.67559088,38.61323824
Stringtown Cemetery,Waverly,-95.69415299,38.250576
Pleasant Hill Cemetery,Wamego,-96.28986099,39.311871
Campbell Cemetery,Blue Mound,-94.88663299,38.073365
Simmons Cemetery,Strong City,-96.58528499,38.398903
Saint Peters Cemetery,Lecompton,-95.49476237,39.01403857
Parker - Highland Cemetery,White City,-96.66858999,38.76773
Beattie Union Cemetery,Beattie,-96.42080499,39.871529
Fix Cemetery,Alma,-96.39732886,38.94931989
Wheatland Cemetery,Horton,-95.56354599,39.645023
Mount Hope Cemetery,Burlington,-95.73777399,38.178112
Colony Cemetery,Colony,-95.36278714,38.06502484
Belvue Cemetery,Belvue,-96.19445799,39.223508
Mahaska Cemetery,Mahaska,-97.34081599,39.987223
Delavan Cemetery,Herington,-96.79988104,38.65222581
Baker Cemetery,Greeley,-95.13358199,38.437239
Elk Cemetery,Elmdale,-96.78472699,38.414053
Washington Cemetery,Washington,-97.05731399,39.797132
Netawaka Cemetery,Wetmore,-95.72256019,39.60871282
Baldwin City Cemetery,Baldwin City,-95.18441599,38.761119
Alderson Cemetery,Atchison,-95.22770099,39.602377
Quisling Cemetery,Leroy,-95.58981199,38.140495
Circleville Cemetery,Circleville,-95.86657899,39.500952
King Cemetery,Oostburg,-96.52958799,39.417906
Teachout Cemetery,Gridley,-95.85729099,38.127805
Oketo Cemetery,Oketo,-96.59558399,39.957242
State of Kansas Children's Orphan Home Cemetery,Atchison,-95.11054724,39.59345914
Auburn Cemetery,Auburn,-95.83465799,38.908529
Ununda Cemetery,Robinson,-95.41479599,39.858605
Baptist Cemetery,Clyde,-97.35899599,39.668219
Bala Cemetery,Riley,-96.93419199,39.305118
Pleasant Valley Cemetery,Manhattan,-96.46493757,39.13638778
Fruitland Cemetery,Americus,-96.33122521,38.50775192
Cola Hill Cemetery,Burlington,-95.79370999,38.1327
Saint Bernard Cemetery,Wamego,-96.30721999,39.221108
Keefover Cemetery,Waterville,-96.7891121,39.727444
Elm Creek Cemetery,Marysville,-96.612661,39.743546
Brumbaugh Cemetery,Lawrence,-95.23335099,38.831934
Saint Bartholomew Cemetery,Auburn,-95.88054299,38.88667
Zion Cemetery,Linn,-97.08788499,39.689783
Buster Cemetery,Perry,-95.34469499,39.128611
Cottonwood Cemetery,Emporia,-96.2727567,38.41280249
Settle Cemetery,Louisburg,-94.642222,38.548333
Pleasant Hill Cemetery,Blue Rapids,-96.71107899,39.610251
Columbus Cemetery,Wathena,-94.9779903,39.86812474
Covenant Cemetery,Clifton,-97.34148899,39.682855
Rock Creek Church of the Brethren Cemetery,Sabetha,-95.80602083,39.9863932
Moss Springs Cemetery,Alta Vista,-96.53505099,38.884537
Corpus Christi Cemetery,Atchison,-95.23967499,39.390711
Saville Cemetery,Blue Rapids,-96.61973799,39.689722
Cummings Cemetery,Cummings,-95.24139771,39.45994724
Rosey Cemetery,Junction City,-96.7430024,38.96046444
Neill Cemetery,Effingham,-95.39442499,39.449661
Mount Calvary Cemetery,Atchison,-95.13126199,39.59629
Home Holding Cemetery,Paola,-94.88294379,38.65087997
Dunlap African American Cemetery,Council Grove,-96.35416699,38.58750999
Eureka Cemetery,Pleasanton,-94.64863299,38.204537
Iowa Point Cemetery,Highland,-95.22766599,39.915713
Riley Cemetery,Riley,-96.81301999,39.287876
Tambor Cemetery,Wathena,-94.95885799,39.799994
Saint Peters Cemetery,Horton,-95.60172699,39.724694
Saint Boniface Cemetery,Barnes,-96.90983199,39.657173
Saint Louis Cemetery,Atchison,-95.22683726,39.62413951
Badger Creek Cemetery,Emporia,-96.058604,38.405015
Block Trinity Lutheran Cemetery,Paola,-94.80861099,38.494444
Mount Calvary Cemetery,Osage City,-95.83970999,38.650842
Ford Cemetery,Seneca,-95.98592999,39.801284
Berea Cemetery,Richmond,-95.18524999,38.398074
Mission Covenant Cemetery,Axtell,-96.31563499,39.826738
Greenwood Cemetery,Belvue,-96.15433326,39.1818442
Pardee Cemetery,Cummings,-95.28639644,39.49141507
Amish Cemetery,Garnett,-95.35052199,38.262044
Fowler Cemetery,McLouth,-95.19148099,39.238243
Wheaton Cemetery,Onega,-96.31361399,39.493607
Gaskill Cemetery,Morrowville,-97.11740056,39.93007361
Topeka Cemetery,Topeka,-95.652641,39.040738
Diamond Creek Cemetery,Wilsey,-96.71389899,38.507235
Carnahan - Garrison Cemetery,Oostburg,-96.62550427,39.33552559
Swartz Cemetery,Dwight,-96.56271499,38.827693
Hiawatha Cemetery,Hiawatha,-95.52540998,39.8606715
Mount Calvary Cemetery,Perry,-95.390714,39.091486
Parker Cemetery,Parker,-94.99068999,38.315814
Central Cemetery,Pomona,-95.45204508,38.5345243
Pleasant Ridge Cemetery,Allen,-96.07407599,38.717367
Rochester Cemetery,Topeka,-95.68025899,39.104444
Yocum Cemetery,Wakarusa,-95.655421,38.884892
Springfield Cemetery,Garnett,-95.222328,38.220063
Pecenka Cemetery,Bremen,-96.80574799,39.855996
Harbaugh Cemetery,Waterville,-96.76964999,39.640135
Saint Johns Cemetery,Belvue,-96.22277399,39.15921357
Fairmont Cemetery,Blue Rapids,-96.65332599,39.685953
Saint Charles Cemetery,Troy,-95.09747199,39.768607
Sumner Cemetery,Atchison,-95.10854499,39.516218
Saint Johns Cemetery,Leroy,-95.58142199,38.169544
Sales Cemetery,Westmoreland,-96.49690099,39.375559
Crandell Cemetery,Leroy,-95.71873299,38.068523
Saint Patrick Cemetery,Potter,-95.12408098,39.46909437
Key West Cemetery,Lebo,-95.75645499,38.405338
Hillsdale Cemetery - New,Paola,-94.84823572,38.66417329
Burlingame City Cemetery,Burlingame,-95.83236257,38.73914648
Marysville Cemetery - Old,Paola,-94.88976713,38.67319279
New Hope Cemetery,Paola,-95.06489728,38.60732554
Old Grantville Cemetery,Grantville,-95.57711302,39.09492107
Lincoln Cemetery,Lebo,-95.87545999,38.417417
Horn Cemetery,Garnett,-95.23164199,38.201136
Boan Cemetery,Holton,-95.92319752,39.43483861
Shelton Cemetery,Hiawatha,-95.63980099,39.885065
Central City Cemetery,Garnett,-95.39164599,38.270854
Vassar Cemetery,Vassar,-95.619256,38.640892
Sutton Cemetery,Baldwin City,-95.27910499,38.781872
Mound Creek Cemetery,Osawatomie,-94.976141,38.396109
Barrett Cemetery,Frankfort,-96.45077799,39.660588
Saint Johns Cemetery,Hanover,-96.86694499,39.8971156
Mannen Cemetery,Paola,-95.01171799,38.573324
Kenyon Cemetery,Waterville,-96.79849699,39.685732
Pleasant Ridge Cemetery,Alta Vista,-96.33502739,38.79683799
Lane Cemetery,Lane,-95.07054899,38.441138
Mount Pleasant Cemetery,Washington,-97.10502189,39.81275794
Strahm Cemetery,Sabetha,-95.88252899,39.942614
Agnes City Cemetery,Allen,-96.28046899,38.688159
Saint Clere Cemetery,Emmett,-96.06241399,39.362911
Rock Creek Cemetery,Waverly,-95.58208399,38.43329
Saint Marys Cemetery,Junction City,-96.85250899,39.009165
Welcome Cemetery,Dwight,-96.53900399,38.941694
Spring Hill Cemetery,Horton,-95.61167099,39.602416
Cemetery Beni Israel,Eudora,-95.11258224,38.92819432
Marshall Center Cemetery,Home,-96.53933999,39.784448
Tesson Cemetery,White Cloud,-95.34128499,39.976563
Patton Cemetery,Westphalia,-95.49847599,38.296134
Oak Ridge Cemetery,Perry,-95.39043499,39.089967
Greenwood Cemetery,Council Grove,-96.50229099,38.65886
Oak Hill Cemetery,Severance,-95.25602299,39.777848
Fairview Cemetery,Junction City,-96.745473,39.061894
Alma Cemetery,Alma,-96.298607,39.01611
Holliday Cemetery,Perry,-95.338863,39.04389
Bucyrus Cemetery,Bucyrus,-94.72268559,38.72062738
Township Cemetery,Americus,-96.24194199,38.515289
Salchow Cemetery,Junction City,-96.77334099,38.935278
Saint Boniface Catholic Cemetery,Garnett,-95.2115189,38.36396483
Saint Luke Lutheran North Cemetery,Wheaton,-96.31460489,39.50420986
McLouth Cemetery,McLouth,-95.21498641,39.19328914
Littell Cemetery,Pleasanton,-94.63974099,38.135785
Lyndon Cemetery,Lyndon,-95.701096,38.62251
Centerville Cemetery,Parker,-94.996913,38.219748
Markey Cemetery,Washington,-97.04087903,39.81542376
Scotch Valley Cemetery,Seneca,-96.07012458,39.95793672
Phillips Cemetery,Reading,-96.05165899,38.557789
Farrar Cemetery,Valley Falls,-95.46352889,39.33220712
Saint Paul Cemetery,Washington,-96.97227698,39.81332887
Pleasant Hill Cemetery,Clifton,-97.303019,39.712901
Garfield Cemetery,Council Grove,-96.45921999,38.781766
Mound Cemetery,Lecompton,-95.456364,38.94265
Miller Cemetery,Cottonwood Falls,-96.49194999,38.347237
Pleasanton Cemetery,Pleasanton,-94.71729499,38.166934
Ivy Cemetery,Admire,-96.06023299,38.615368
Prall Cemetery,Hollenberg,-96.93665265,39.96067337
Louisville Cemetery,Wamego,-96.30886699,39.259923
Cedar Grove Cemetery,Mayetta,-95.656434,39.337083
Calvary Cemetery,Frankfort,-96.42689699,39.718882
Roots Cemetery,Corning,-96.04891911,39.73223899
Medina Cemetery,Perry,-95.41591666,39.08054056
High Prairie Cemetery,Cassoday,-96.48537499,38.100265
Uniontown Cemetery,Topeka,-95.93739799,39.084594
Stull Cemetery,Lecompton,-95.45392722,38.9716368
Debrick Cemetery,Paola,-94.84357299,38.475849
Spring Grove Cemetery,Valley Falls,-95.34747299,39.327221
Bemoan Cemetery,Alta Vista,-96.42694499,38.807226
Richland Cemetery,Pleasanton,-94.61294599,38.258552
Crooked Creek Cemetery,Leonardville,-96.848094,39.436678
Bethlehem Cemetery,Paxico,-96.15430499,39.037174
Vermillion Cemetery,Vermillion,-96.27671799,39.723316
Brush Creek Cemetery,Horton,-95.47053399,39.609723
Deer Creek Cemetery,Marysville,-96.676758,39.914235
Big Creek Cemetery,Burlington,-95.76711199,38.112742
Oostburg Cemetery,Oostburg,-96.61936099,39.428006
Fairbanks Cemetery,Mound City,-94.86079699,38.196693
Gridley Cemetery,Gridley,-95.87748899,38.090026
Fairview Cemetery,Alma,-96.33238999,38.991923
Saint Anthony Cemetery,Strong City,-96.55520111,38.40550075
Kaub Cemetery,Centropolis,-95.39013599,38.717137
South Cemetery,Osage City,-95.82130058,38.61872872
Immanuel Cemetery,Marysville,-96.71208999,39.893292
West Templin Cemetery,Alta Vista,-96.47033282,38.912806
Wise Cemetery,Winchester,-95.2488606,39.31084486
Mount Auburn Cemetery,Topeka,-95.649646,39.039762
Saint Patricks Cemetery,Corning,-96.02528699,39.652518
Mount Calvary Cemetery,Topeka,-95.73675747,39.05270582
Bruck Cemetery,Holton,-95.71026,39.420551
Moodyville Cemetery,Westmoreland,-96.38378599,39.443574
Paola Cemetery,Paola,-94.888416,38.570368
Hohman Cemetery,Manhattan,-96.71888199,39.348939
Pleasantview Cemetery,Garnett,-95.35075499,38.303656
Wooster Cemetery,Leroy,-95.58278199,38.067081
Clarks Creek Cemetery,Herington,-96.86667799,38.782227
Powhattan Cemetery,Powhattan,-95.62885599,39.768045
Line Cemetery,Wamego,-96.25461099,39.282369
Freeman Cemetery,Maple Hill,-96.03721299,39.032778
Osawatomie State Hospital Cemetery,Osawatomie,-94.9325,38.513333
Ramsey - Black Cemetery,Council Grove,-96.64575199,38.760509
Maple Grove Cemetery,Lawrence,-95.23191699,39.001946
Regard Cemetery,Hawesville,-96.13610899,39.515273
Wetmore Cemetery,Wetmore,-95.81157989,39.63985124
Ninety Six Cemetery,La Cygne,-94.67490399,38.347574
Saint Paul Cemetery,Morrill,-95.67790767,39.85587169
Deay Cemetery,Eudora,-95.07514199,38.854846
Hawesville Cemetery,Hawesville,-96.08291999,39.511786
Mount Carmel Cemetery,Mound City,-94.78010399,38.179094
Pleasant Hill Cemetery,Pomona,-95.40247699,38.724452
Chepstow Cemetery,Barnes,-96.90116599,39.631519
Jackson Cemetery,Wathena,-94.92469099,39.826105
Pleasant Hill Cemetery,Onega,-96.28646599,39.550685
Mount Calvary Cemetery,Reading,-95.97826885,38.52790461
Haworth Cemetery,Emporia,-96.31774916,38.38028084
Wells Cemetery,Frankfort,-96.48028899,39.663728
Curry Cemetery,Queen,-95.52386999,38.608066
Greenwood Cemetery,Blue Rapids,-96.66985099,39.651657
Saint Paul Cemetery,Linn,-97.08685499,39.685456
Westmoreland Cemetery,Westmoreland,-96.41811199,39.384188
East Mount Zion Cemetery,La Cygne,-94.64183499,38.314958
Strong Township Cemetery,Strong City,-96.52173199,38.398011
Peats Creek Cemetery,Palmer,-97.13516284,39.60990933
Whiteford Cemetery,Paola,-94.89926299,38.461868
Zion Cemetery,Olpe,-96.24744167,38.232813
Lessenden Cemetery,Osawatomie,-94.96904231,38.45819891
Saint Bedes Cemetery,Goff,-95.99627399,39.739216
Hardy Oak Cemetery,McLouth,-95.24774899,39.116667
New Lancaster Cemetery,La Cygne,-94.74294799,38.462619
Claytonville Cemetery,Hiawatha,-95.50499399,39.779387
Highland Cemetery,Highland,-95.25164299,39.855554
Charleston Cemetery,Troy,-95.03636099,39.854439
Mount Calvary Catholic Cemetery,Lawrence,-95.21525927,38.95922797
Holy Family Cemetery,Summerfield,-96.34149299,39.999413
Richland Cemetery,Lawrence,-95.26330599,38.876949
Greenfield Cemetery,Morrowville,-97.22003499,39.943893
Pleasant Hill Cemetery,Hiawatha,-95.43351745,39.94394707
Spring Valley Cemetery,Barnes,-96.85557299,39.59519035
Anderson Cemetery,Denton,-95.32119799,39.660163
Wonsevu Cemetery,Cedar Point,-96.78668699,38.154739
Maplewood Cemetery,Barnes,-96.89974399,39.734169
Sunset Cemetery,Manhattan,-96.59333699,39.181386
Pleasant Ridge Cemetery,Vassar,-95.52748099,38.649175
Monrovia Cemetery,Effingham,-95.346991,39.514926
Saint Mary's Cemetery,Hartford,-95.95057499,38.295639
Holmes Cemetery,Prescott,-94.68185699,38.087924
Doniphan Cemetery,Troy,-95.06951299,39.647627
Wilmington Cemetery,Harleysville,-95.96886999,38.745526
Bucks Grove Church Cemetery,Havensville,-96.0154068,39.46378782
Centropolis Cemetery,Ottawa,-95.35244034,38.72441698
Roselawn Cemetery,Ottawa,-95.26691799,38.568902
Diamond Springs Cemetery,Wilsey,-96.74103829,38.55479838
Barnes Cemetery,Wetmore,-95.88258799,39.69627
Cedar Creek Cemetery,Manhattan,-96.55166999,39.270552
Springhill Cemetery,Cummings,-95.20251046,39.43033513
Saints Peter and Paul Cemetery,Seneca,-96.07113638,39.84966697
Graceland Cemetery,Burlington,-95.74677599,38.171947
Adrian Cemetery,Delia,-95.97992999,39.318873
Saint Josephs Cemetery,Nortonville,-95.31911099,39.419399
Line Cemetery,Madison,-96.23847399,38.176922
Grantville Cemetery,Grantville,-95.57466899,39.095774
All Saints Cemetery,Everest,-95.45125799,39.700663
Hanover Cemetery,Hanover,-96.87058999,39.878026
Saint Johns Cemetery,White City,-96.85346899,38.809722
Valencia Cemetery,Topeka,-95.88082099,39.058611
Fairview Cemetery,Olpe,-96.09503682,38.20486295
Upper Humboldt Cemetery,Dwight,-96.61403699,38.955994
Pleasant Hill Cemetery,Berryton,-95.57581689,38.9100364
Baptist Cemetery,Garnett,-95.31377099,38.258952
Hoyt Cemetery,Hoyt,-95.73776099,39.243608
Morrill Cemetery,Morrill,-95.69325364,39.93457305
Rusco Cemetery,Clifton,-97.28017799,39.653582
Troemper Cemetery,Alma,-96.20786717,38.99957725
Lorenz Schlichter Memorial Cemetery,Leroy,-95.69217138,38.12118368
Laus Creek Cemetery,Hiawatha,-95.47053267,39.97547429
Saint Benedicts Abbey Cemetery,Atchison,-95.10987559,39.57724957
Saint Mary's Cemetery,Clifton,-97.27454599,39.615202
Soldier Cemetery,Soldier,-95.96540492,39.54172195
Memorial Lawn Cemetery,Emporia,-96.20582999,38.420291
Burton Cemetery,White City,-96.70945399,38.754256
Bellemont Cemetery,Wathena,-94.95389999,39.778584
Ashland Cemetery,Manhattan,-96.61555899,39.110276
Needham Cemetery,Lane,-95.12330399,38.470016
Peoria Cemetery,Ottawa,-95.15706199,38.600501
Horton Municipal Cemetery,Horton,-95.51288788,39.65695096
Carbondale Cemetery,Carbondale,-95.66639499,38.796104
Summerfield Cemetery,Summerfield,-96.34252199,39.999757
Goodrich Cemetery,Parker,-94.983151,38.277592
Bloomfield Cemetery,Meriden,-95.57150073,39.28505079
Halls Summit Cemetery,Waverly,-95.67304099,38.33974
Lamb - Mills Cemetery,Pleasanton,-94.67717999,38.150238
Fancy Creek Randolph Cemetery,Randolph,-96.75689399,39.514979
Glendale Cemetery,Waverly,-95.654593,38.274869
Robertson Cemetery,Denton,-95.227822,39.667686
Reiter Cemetery,Linn,-97.15324499,39.711282
Prairie Grove Cemetery,Cottonwood Falls,-96.56377799,38.374054
Wag staff Cemetery,Spring Hill,-94.79638899,38.665833
Herman Cemetery,Louisburg,-94.64769177,38.59852758
Fairview Cemetery,Onega,-96.11042099,39.435532
Emmons Cemetery,Washington,-97.00354876,39.85649307
